date,usratio,tbratio,close
2017-04-20,0.43884892086330934,2.21875,143.800003
2017-04-17,0.6666666666666666,3.0,141.419998
2017-04-16,0.42857142857142855,1.605263157894737
2017-04-19,0.7241379310344828,1.7714285714285714,142.270004
2017-04-18,0.6,2.3870967741935485,140.960007
