2017-04-21,20578.09961,20601.40039,20505.33008,20547.75977,369600000,20547.75977,-30.951172
2017-04-20,20406.67969,20629.7793,20406.67969,20578.71094,312440000,20578.71094,174.220704
2017-04-19,20503.51953,20546.68945,20379.55078,20404.49023,294790000,20404.49023,-118.789063
2017-04-18,20561.39063,20600.11914,20462.2793,20523.2793,263180000,20523.2793,-113.640625
2017-04-17,20484.75,20644.41016,20484.75,20636.91992,229240000,20636.91992,183.669922
2017-04-13,20561.68945,20612.26953,20453.25,20453.25,235810000,20453.25,-138.609375
2017-04-12,20637.94922,20642.53906,20553.0293,20591.85938,267670000,20591.85938,-59.441406
2017-04-11,20644.32031,20660.0293,20512.56055,20651.30078,255120000,20651.30078,-6.71875
2017-04-10,20668.2207,20750.33008,20614.85938,20658.01953,230480000,20658.01953,1.919922
2017-04-07,20647.81055,20726.07031,20606.94922,20656.09961,219730000,20656.09961,-6.84961
2017-04-06,20653.76953,20746.46094,20612.16992,20662.94922,251720000,20662.94922,14.798828
2017-04-05,20745.06055,20887.5,20639.55078,20648.15039,284980000,20648.15039,-41.089843
2017-04-04,20634.93945,20701.28906,20605.30078,20689.24023,237390000,20689.24023,39.029296
2017-04-03,20665.16992,20692.33984,20517.82031,20650.21094,285670000,20650.21094,-13.009765
2017-03-31,20700.33984,20722.58984,20660.67969,20663.2207,303770000,20663.2207,-65.269531
2017-03-30,20662.78906,20753.7793,20643.59961,20728.49023,270900000,20728.49023,69.169922
2017-03-29,20675.75,20684.73047,20625.0293,20659.32031,238320000,20659.32031,-42.179688
2017-03-28,20542.14063,20735.60938,20520.09961,20701.5,299670000,20701.5,150.519531
2017-03-27,20488.34961,20578.46094,20412.80078,20550.98047,269380000,20550.98047,-45.740234
2017-03-24,20674.44922,20718.33008,20529.66992,20596.7207,292980000,20596.7207,-59.859375
2017-03-23,20645.07031,20757.89063,20618.61914,20656.58008,280050000,20656.58008,-4.720703
2017-03-22,20640.41992,20686.21094,20578.94922,20661.30078,325090000,20661.30078,-6.708985
2017-03-21,20956.33008,20970.03906,20653.25977,20668.00977,369320000,20668.00977,-237.849609
2017-03-20,20916.26953,20955.44922,20885.69922,20905.85938,253610000,20905.85938,-8.759766
2017-03-17,20965.36914,20980.50977,20911.07031,20914.61914,535280000,20914.61914,-19.93164
2017-03-16,20969.26953,21000.10938,20893.5,20934.55078,264360000,20934.55078,-15.548828
2017-03-15,20874.7793,20977.4707,20859.59961,20950.09961,306590000,20950.09961,112.730468
2017-03-14,20848.59961,20874,20786.31055,20837.36914,246820000,20837.36914,-44.111328
2017-03-13,20899.2793,20926.06055,20845.71094,20881.48047,289260000,20881.48047,-21.5
2017-03-10,20919.00977,20940.28906,20827.66016,20902.98047,315430000,20902.98047,44.791016
2017-03-09,20864.32031,20900.57031,20777.16016,20858.18945,275960000,20858.18945,2.458984
2017-03-08,20940.43945,20951.43945,20835.58008,20855.73047,296780000,20855.73047,-69.029297
2017-03-07,20934.89063,20970.53906,20901.25977,20924.75977,274630000,20924.75977,-29.580078
2017-03-06,20955.71094,20986.42969,20912.10938,20954.33984,266620000,20954.33984,-51.371094
2017-03-03,21008.75,21039.96094,20953.85938,21005.71094,254420000,21005.71094,2.740235
2017-03-02,21128.91016,21129.19922,20996.60938,21002.9707,319910000,21002.9707,-112.580078
2017-03-01,20957.28906,21169.10938,20957.28906,21115.55078,392820000,21115.55078,303.310547
2017-02-28,20833.88086,20841.24023,20781.21094,20812.24023,339210000,20812.24023,-25.199219
2017-02-27,20808.71094,20851.33008,20774.75977,20837.43945,256540000,20837.43945,15.679687
2017-02-24,20751.91016,20821.75977,20733.94922,20821.75977,292540000,20821.75977,11.439454
2017-02-23,20817.21094,20840.69922,20746.41016,20810.32031,302110000,20810.32031,34.720703
2017-02-22,20715.41016,20781.58984,20692.39063,20775.59961,310530000,20775.59961,32.599609
2017-02-21,20663.42969,20757.64063,20663.36914,20743,336880000,20743,118.949219
2017-02-17,20564.13086,20624.05078,20532.60938,20624.05078,340620000,20624.05078,4.28125
2017-02-16,20627.31055,20639.86914,20556.83008,20619.76953,354120000,20619.76953,7.910156
2017-02-15,20504.26953,20620.44922,20496.0293,20611.85938,384380000,20611.85938,107.449219
2017-02-14,20374.2207,20504.41016,20374.01953,20504.41016,356580000,20504.41016,92.25
2017-02-13,20338.53906,20441.48047,20322.94922,20412.16016,314620000,20412.16016,142.791015
2017-02-10,20211.23047,20298.21094,20204.75977,20269.36914,312230000,20269.36914,96.96875
2017-02-09,20061.73047,20206.35938,20061.73047,20172.40039,325310000,20172.40039,118.060547
2017-02-08,20049.28906,20068.2793,20015.33008,20054.33984,280410000,20054.33984,-35.949218
2017-02-07,20107.61914,20155.34961,20068.67969,20090.28906,279670000,20090.28906,37.86914
2017-02-06,20025.60938,20094.94922,20002.81055,20052.41992,281720000,20052.41992,-19.041016
2017-02-03,19964.21094,20081.48047,19964.21094,20071.46094,344220000,20071.46094,186.550782
2017-02-02,19858.33984,19922.75,19831.08984,19884.91016,347220000,19884.91016,-6.029297
2017-02-01,19923.81055,19967.73047,19845.99023,19890.93945,426670000,19890.93945,26.849609
2017-01-31,19913.16016,19918.16992,19784.76953,19864.08984,373750000,19864.08984,-107.041015
2017-01-30,20028.61914,20028.61914,19870.39063,19971.13086,317280000,19971.13086,-122.648438
2017-01-27,20103.35938,20115.9707,20072.64063,20093.7793,343130000,20093.7793,-7.130859
2017-01-26,20076.25,20125.58008,20067.5293,20100.91016,356730000,20100.91016,32.40039
2017-01-25,19994.48047,20082,19994.48047,20068.50977,372240000,20068.50977,155.798828
2017-01-24,19794.67969,19949.24023,19786.71094,19912.71094,374460000,19912.71094,112.861329
2017-01-23,19794.78906,19833.98047,19732.35938,19799.84961,326690000,19799.84961,-27.400391
2017-01-20,19795.06055,19843.93945,19759.14063,19827.25,435260000,19827.25,94.849609
2017-01-19,19813.55078,19824.14063,19677.93945,19732.40039,301750000,19732.40039,-72.320312
2017-01-18,19822.73047,19828.19922,19739,19804.7207,279760000,19804.7207,-22.048828
2017-01-17,19848.82031,19882.99023,19775.34961,19826.76953,341900000,19826.76953,-58.960938
2017-01-13,19912.53906,19952.0293,19849.38086,19885.73047,263780000,19885.73047,-5.269531
2017-01-12,19926.21094,19929.28906,19770.4707,19891,306290000,19891,-63.279297
2017-01-11,19887.38086,19973.41992,19833.16016,19954.2793,336150000,19954.2793,98.75
2017-01-10,19876.34961,19957.11914,19836.0293,19855.5293,299410000,19855.5293,-31.851562
2017-01-09,19931.41016,19943.7793,19887.38086,19887.38086,287060000,19887.38086,-76.419922
2017-01-06,19906.96094,19999.63086,19834.08008,19963.80078,277700000,19963.80078,64.511719
2017-01-05,19924.56055,19948.59961,19811.11914,19899.28906,269920000,19899.28906,-42.871094
2017-01-04,19890.93945,19956.14063,19878.83008,19942.16016,280010000,19942.16016,60.40039
2017-01-03,19872.85938,19938.5293,19775.92969,19881.75977,339180000,19881.75977,119.160157
2016-12-30,19833.16992,19852.55078,19718.66992,19762.59961,271910000,19762.59961,-57.179688
2016-12-29,19835.46094,19878.43945,19788.93945,19819.7793,172040000,19819.7793,-13.900391
2016-12-28,19964.31055,19981.10938,19827.31055,19833.67969,188350000,19833.67969,-111.359374
2016-12-27,19943.46094,19980.24023,19939.80078,19945.03906,158540000,19945.03906,11.228515
2016-12-23,19908.60938,19934.15039,19899.06055,19933.81055,158260000,19933.81055,14.929688
2016-12-22,19922.67969,19933.83008,19882.18945,19918.88086,258290000,19918.88086,-23.080079
2016-12-21,19968.9707,19986.56055,19941.96094,19941.96094,256640000,19941.96094,-32.658203
2016-12-20,19920.58984,19987.63086,19920.41992,19974.61914,284080000,19974.61914,91.558594
2016-12-19,19836.66016,19917.7793,19832.94922,19883.06055,302310000,19883.06055,39.650391
2016-12-16,19909.00977,19923.16992,19821,19843.41016,573470000,19843.41016,-8.830078
2016-12-15,19811.5,19951.28906,19811.5,19852.24023,357350000,19852.24023,59.710937
2016-12-14,19876.13086,19966.42969,19748.66992,19792.5293,408430000,19792.5293,-118.681641
2016-12-13,19852.21094,19953.75,19846.44922,19911.21094,388420000,19911.21094,114.78125
2016-12-12,19770.19922,19824.58984,19747.74023,19796.42969,333660000,19796.42969,39.580079
2016-12-09,19631.34961,19757.74023,19623.18945,19756.84961,334470000,19756.84961,142.039062
2016-12-08,19559.93945,19664.9707,19527.83008,19614.81055,324570000,19614.81055,65.191406
2016-12-07,19241.99023,19558.41992,19229.83008,19549.61914,385200000,19549.61914,297.839844
2016-12-06,19219.91016,19255.89063,19184.74023,19251.7793,284960000,19251.7793,35.539063
2016-12-05,19244.34961,19274.84961,19186.73047,19216.24023,317800000,19216.24023,45.820312
2016-12-02,19161.25,19196.14063,19141.17969,19170.41992,84920000,19170.41992,-21.509766
2016-12-01,19149.19922,19214.30078,19138.78906,19191.92969,108800000,19191.92969,68.34961
2016-11-30,19135.64063,19225.28906,19123.38086,19123.58008,164570000,19123.58008,1.980469
2016-11-29,19064.07031,19144.40039,19062.2207,19121.59961,81510000,19121.59961,23.699218
2016-11-28,19122.14063,19138.7207,19072.25,19097.90039,88460000,19097.90039,-54.240234
2016-11-25,19093.7207,19152.14063,19093.7207,19152.14063,45890000,19152.14063,68.960937
2016-11-23,19015.51953,19083.75977,19000.38086,19083.17969,77880000,19083.17969,59.310547
2016-11-22,18970.39063,19043.90039,18962.82031,19023.86914,85310000,19023.86914,67.179688
2016-11-21,18898.67969,18960.75977,18883.09961,18956.68945,80520000,18956.68945,88.759765
2016-11-18,18905.33008,18915.74023,18853.83008,18867.92969,109880000,18867.92969,-35.890624
2016-11-17,18866.2207,18904.0293,18845.26953,18903.82031,89940000,18903.82031,35.679687
2016-11-16,18909.84961,18909.84961,18825.89063,18868.14063,87320000,18868.14063,-54.919922
