username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-04-21,0,1,"#KnightsLedger invests in $ HPQ and is now up almost 20% #3DPrinting #VR #AR #stocks #investing https:// twitter.com/HP_Newsroom/st atus/855537928063377409 …",,,#KnightsLedger #3DPrinting #VR #AR #stocks #investing,"855552239108227072",https://twitter.com/joeylknight/status/855552239108227072
,2017-04-21,2,1,"NEW #DayTrading Tool on our FREE #App for #iPhone > #Stocks #Trending Down & Most Discussed Today! > Download >> http:// ow.ly/akNn30b0SBy pic.twitter.com/6IVtZObjnT",,,#DayTrading #App #iPhone #Stocks #Trending,"855547984519598080",https://twitter.com/mytradingbuddy/status/855547984519598080
,2017-04-21,0,0,"The Dumb Reason Netflix Is Piling Up Debt @themotleyfool #stocks $ NFLX https://www. fool.com/investing/2017 /04/20/the-dumb-reason-netflix-is-piling-up-debt.aspx …",,@themotleyfool,#stocks,"855547123127001091",https://twitter.com/TMFBargainBin/status/855547123127001091
,2017-04-21,1,1,"The new weekly stock picking challenge is up ! Pick 2 #stocks and let's see if you have what it takes to win! $ SPX ... http:// fb.me/5MHUQbSXd",,,#stocks,"855546501736607744",https://twitter.com/stockaholism/status/855546501736607744
,2017-04-21,0,0,"The new weekly stock picking challenge is up ! Pick 2 #stocks and let's see if you have what it takes to win! $ SPX -> https://www. stockaholics.net/threads/stocka holics-weekly-stock-picking-contest-for-the-week-of-4-24-4-28.4476/ … pic.twitter.com/ttyAqQquN6",,,#stocks,"855545659243606016",https://twitter.com/bigbear0083/status/855545659243606016
,2017-04-21,0,0,"Stocks slump as finance and healthcare firms fall - Los Angeles Times http:// j.mp/2p4Me3m #stocks #news pic.twitter.com/G43qgtP6hF",,,#stocks #news,"855541946218979329",https://twitter.com/SignalsMe/status/855541946218979329
,2017-04-21,0,0,"Honeywell profit boosted by aerospace, energy sales; shares rise #stock market instruction http://www. cnbc.com/2017/04/21/hon eywell-shares-rise-on-better-than-expected-sales-report.html …",,,#stock,"855541673786343424",https://twitter.com/StocksInstruct/status/855541673786343424
,2017-04-21,0,1,"Jumping cat http://www. shutterstock.com/pl/pic-2424828 52/stock-photo-jumping-cat.html?src=tCN8KFOP5CWFb9IcJ99tTw-1-1 … #cat #cats #jumping #jump #stock #sport #ads #advertising",,,#cat #cats #jumping #jump #stock #sport #ads #advertising,"855538372198223873",https://twitter.com/GoodShotsPL/status/855538372198223873
,2017-04-21,0,0,"VEEEVA SYSTEMS INC(VEEV) down 1.26% on the day #stockmarket",,,#stockmarket,"855538096380809216",https://twitter.com/thestocktable/status/855538096380809216
,2017-04-21,0,0,"Finished down today even after trump announcement on tax reform to come out Wednesday. #Stocks #investing https:// twitter.com/YahooFinance/s tatus/855511790205243393 …",,,#Stocks #investing,"855537428676956160",https://twitter.com/lostonwallst_/status/855537428676956160
,2017-04-21,0,1,"Risk of a volatile event taking down tech stocks is climbing http:// zentrade.online/risk-of-a-vola tile-event-taking-down-tech-stocks-is-climbing/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … #earnings #news #risk #Stocks #volatility",,,#earnings #news #risk #Stocks #volatility,"855537242730885120",https://twitter.com/AndriyZhmaylo/status/855537242730885120
,2017-04-21,0,0,"Peru shares lower at close of trade; S&P Lima General down 0.25% http:// snip.ly/ktix8 #forex #stocks #training",,,#forex #stocks #training,"855535444884430848",https://twitter.com/LearnToTradeFX_/status/855535444884430848
,2017-04-21,0,0,"Mexico shares lower at close of trade; IPC down 0.36% http:// snip.ly/2mrzd #forex #stocks #training",,,#forex #stocks #training,"855535441247952899",https://twitter.com/LearnToTradeFX_/status/855535441247952899
,2017-04-21,0,0,"Canada shares lower at close of trade; S&P/TSX Composite down 0.07% http:// snip.ly/yj5uk #forex #stocks #training",,,#forex #stocks #training,"855535439658332161",https://twitter.com/LearnToTradeFX_/status/855535439658332161
,2017-04-21,0,0,"U.S. shares lower at close of trade; Dow Jones Industrial Average down 0.15% http:// snip.ly/687o6 #forex #stocks #training",,,#forex #stocks #training,"855535438144122880",https://twitter.com/LearnToTradeFX_/status/855535438144122880
,2017-04-21,0,0,"Colombia shares lower at close of trade; COLCAP down 0.17% http:// snip.ly/6m47f #forex #stocks #training",,,#forex #stocks #training,"855535436500008960",https://twitter.com/LearnToTradeFX_/status/855535436500008960
,2017-04-21,0,0,"Peru #stocks lower at close of trade; S&P Lima General down 0.25% - https:// invst.ly/3sfik",,,#stocks,"855535390111019009",https://twitter.com/newsinvesting/status/855535390111019009
,2017-04-21,0,0,"#MustWeed MJ Advocates Worry Protections Are Burning Down Under Trump http:// Fortune420.com/News & #Cannabis #Stocks",,,#MustWeed #Cannabis #Stocks,"855533913166368768",https://twitter.com/highrisingstock/status/855533913166368768
,2017-04-21,1,1,"Stocks slump as finance and healthcare firms fall #Stocks #All Finance #United States https://www. dukascopy.com/refpro/in.php? aHR0cHM6Ly93d3cuZHVrYXNjb3B5LmNvbS9meHNwaWRlci9tLzQ5MjgwOTk4NTA4Nzk1NzYzMzIvP3V0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbCZ1dG1fY2FtcGFpZ249ZnhzcGlkZXIlMjB0d2l0dGVyJTIwcG9zdGluZwpzcHAtdHctU3BpZEVO …",,,#Stocks #All #United,"855533261560451072",https://twitter.com/FXS_Stocks_EN/status/855533261560451072
,2017-04-21,0,1,"#Stocks #Investing #Stockmarket #nanoStockAnalysis Jazz Pharmaceuticals: Recent News Shows Just How Good It Rea... http:// ow.ly/nX7U50b0biP",,,#Stocks #Investing #Stockmarket #nanoStockAnalysis,"855530521434173442",https://twitter.com/nanostocks/status/855530521434173442
,2017-04-21,0,0,"Slipping DOW Down .15% BTFI Down .54% #stocks #StockMarket #DJIA",,,#stocks #StockMarket #DJIA,"855530349266382849",https://twitter.com/bluetideinvest/status/855530349266382849
